ptt,Date,d.b1,d.b2,d.b3,d.b4,d.b5,d.b6,d.b7,d.b8,d.sd,dn.x,n.b1,n.b2,n.b3,n.b4,n.b5,n.b6,n.b7,n.b8,n.sd,dn.y,species,kode,bathy
163096,2017-12-13,0,0,16.233766233766232,64.93506493506493,9.740259740259742,9.090909090909092,0,0,80.33841819396557,d,0,5.755395683453238,57.9136690647482,36.330935251798564,0,0,0,0,30.56779641041818,n,I.oxyrinchus,2017-12-13_163096,-3973.332221137153
163096,2017-12-14,0,0.9852216748768473,65.02463054187191,8.374384236453201,11.330049261083744,14.285714285714285,0,0,93.92940941775252,d,0,14.440433212996389,43.682310469314075,38.98916967509025,2.888086642599278,0,0,0,42.904147576248306,n,I.oxyrinchus,2017-12-14_163096,-4451.377248335858
163096,2017-12-15,79.47598253275109,1.3100436681222707,1.7467248908296942,17.46724890829694,0,0,0,0,63.25611717025953,d,0.398406374501992,20.717131474103585,56.573705179282875,22.31075697211155,0,0,0,0,33.24124639888514,n,I.oxyrinchus,2017-12-15_163096,-4902.524169921875
163096,2017-12-17,11.194029850746269,0,3.731343283582089,8.955223880597014,2.2388059701492535,15.671641791044777,58.2089552238806,0,158.49082961852406,d,4.913294797687861,2.023121387283237,17.052023121387283,66.1849710982659,9.248554913294797,0.5780346820809248,0,0,56.7154323219574,n,I.oxyrinchus,2017-12-17_163096,-5055.829440646701
163096,2017-12-18,0,0,9.289617486338798,21.85792349726776,9.289617486338798,51.91256830601093,7.650273224043716,0,122.89363322797541,d,0.2898550724637681,11.014492753623188,38.26086956521739,46.95652173913044,3.4782608695652173,0,0,0,49.15835996620417,n,I.oxyrinchus,2017-12-18_163096,-5021.052607421875
163096,2017-12-20,13.304721030042918,0,15.021459227467812,21.030042918454935,12.875536480686694,37.76824034334764,0,0,133.82903533301317,d,1.3559322033898304,0.3389830508474576,14.237288135593221,82.03389830508473,2.0338983050847457,0,0,0,31.394803287636414,n,I.oxyrinchus,2017-12-20_163096,-4999.764964384191
163096,2017-12-22,0,0,5.508474576271186,2.11864406779661,5.508474576271186,16.52542372881356,70.33898305084746,0,98.62376885003619,d,3.0821917808219177,0.684931506849315,31.84931506849315,57.87671232876712,5.136986301369863,1.36986301369863,0,0,49.509964133597336,n,I.oxyrinchus,2017-12-22_163096,-4928.852604637461
163096,2017-12-24,38.095238095238095,0.5291005291005291,0,0.5291005291005291,4.761904761904762,23.28042328042328,32.27513227513227,0.5291005291005291,196.9777455484753,d,0,4.4673539518900345,14.776632302405499,75.25773195876289,5.498281786941581,0,0,0,39.49975077957199,n,I.oxyrinchus,2017-12-24_163096,-4767.877627902561
163096,2017-12-25,19.327731092436977,2.100840336134454,2.100840336134454,3.361344537815126,3.7815126050420167,8.823529411764707,55.04201680672269,5.46218487394958,195.90882263073797,d,0,0,19.587628865979383,67.5257731958763,9.278350515463918,3.608247422680412,0,0,63.164682552424964,n,I.oxyrinchus,2017-12-25_163096,-4149.0558675130205
163096,2017-12-26,28.365384615384613,1.9230769230769231,3.3653846153846154,4.326923076923077,8.653846153846153,53.36538461538461,0,0,155.39785722792104,d,0,0,71.69117647058823,26.838235294117645,1.4705882352941175,0,0,0,22.08907360313891,n,I.oxyrinchus,2017-12-26_163096,-4783.25484375
