Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2009-01-24,37.833333333333336,3.2,55.833333333333336,3.2,0,0,0,0,78680,Gregory Skomal
2009-02-01,26.275,16.650000000000002,50.95,6.175000000000001,0,0,0,0,78680,Gregory Skomal
2009-02-02,26.275000000000002,16.2,53.5,3.725,0.275,0,0,0,78680,Gregory Skomal
2009-02-03,14.2,41.45,44.3,0,0,0,0,0,78680,Gregory Skomal
2009-02-09,0.3333333333333333,24.066666666666663,75.36666666666667,0.19999999999999998,0,0,0,0,78680,Gregory Skomal
2009-02-10,0.3333333333333333,15.6,77.03333333333333,5.066666666666666,1.9333333333333333,0,0,0,78680,Gregory Skomal
2009-02-11,0.4,61.800000000000004,37.8,0,0,0,0,0,78680,Gregory Skomal
2009-02-12,0.8999999999999999,36,61.8,1.3,0,0,0,0,78680,Gregory Skomal
2009-02-16,2.25,49,43.55,5.25,0,0,0,0,78680,Gregory Skomal
2009-02-17,9.675,17,71.67500000000001,1.625,0,0,0,0,78680,Gregory Skomal
2009-02-18,30.8,15.033333333333333,52.63333333333333,1.5333333333333334,0,0,0,0,78680,Gregory Skomal
2009-02-19,0.9,59,40,0,0,0,0,0,78680,Gregory Skomal
2009-02-24,55.4,44.5,0,0,0,0,0,0,78680,Gregory Skomal
2009-02-25,36.725,36.4,26.875,0,0,0,0,0,78680,Gregory Skomal
2009-02-26,15.774999999999999,39.525,44.7,0,0,0,0,0,78680,Gregory Skomal
2009-02-27,19.75,42.45,37.85,0,0,0,0,0,78680,Gregory Skomal
2009-02-28,17.3,42.849999999999994,39.900000000000006,0,0,0,0,0,78680,Gregory Skomal
2008-10-13,0,28.9,71.1,0,0,0,0,0,78682,Gregory Skomal
2008-10-14,0,8.1,87.30000000000001,4.7,0,0,0,0,78682,Gregory Skomal
2008-10-15,55.95,9.6,34.45,0,0,0,0,0,78682,Gregory Skomal
2008-10-17,0,6.1,93.89999999999999,0,0,0,0,0,78682,Gregory Skomal
2008-10-18,23.325000000000003,20.25,56.400000000000006,0,0,0,0,0,78682,Gregory Skomal
2008-10-19,14.466666666666667,11.166666666666666,69.9,4.466666666666667,0,0,0,0,78682,Gregory Skomal
2008-10-20,0.3,1.4,81.4,16.8,0,0,0,0,78682,Gregory Skomal
2008-10-21,8.25,7.075,84.07499999999999,0.6,0,0,0,0,78682,Gregory Skomal
2008-10-22,10.35,10.350000000000001,60.65,18.700000000000003,0,0,0,0,78682,Gregory Skomal
2008-10-25,0,99.6,0.4,0,0,0,0,0,78682,Gregory Skomal
2008-10-26,16.75,48.949999999999996,20.6,13.65,0,0,0,0,78682,Gregory Skomal
2008-10-27,3.875,77.4,18.775,0,0,0,0,0,78682,Gregory Skomal
2008-10-28,5.45,69.575,24.9,0.025,0,0,0,0,78682,Gregory Skomal
2008-10-29,11.766666666666666,49.1,38.6,0.5333333333333333,0,0,0,0,78682,Gregory Skomal
2008-10-30,12.266666666666666,25.833333333333332,38.63333333333333,21.9,1.4000000000000001,0,0,0,78682,Gregory Skomal
2008-11-02,0,92.8,7.2,0,0,0,0,0,78682,Gregory Skomal
2008-11-03,0.6000000000000001,20.425,42.175,36.725,0,0,0,0,78682,Gregory Skomal
2008-11-04,0.2,28.8,24.5,24.9,7.3,4.7,0,9.6,78682,Gregory Skomal
2008-11-05,0.1,7.425,9.1,18.075,13.95,17.6,7.675,26.049999999999997,78682,Gregory Skomal
2008-11-06,0.2,0.2,5.75,23,14.85,13.35,42.8,0,78682,Gregory Skomal
2008-11-07,0,0,32.8,67.2,0,0,0,0,78682,Gregory Skomal
2008-11-09,0,0,11.35,62.7,9,8,4.65,4.3,78682,Gregory Skomal
2008-11-10,0.2,0.2,38.266666666666666,61.266666666666666,0,0,0,0,78682,Gregory Skomal
2008-11-11,0.55,0.55,26.05,49.55,9.675,11.549999999999999,2.05,0,78682,Gregory Skomal
2008-11-12,0.1,0.1,20.825,71.425,6.825,0.7,0,0,78682,Gregory Skomal
2008-11-14,0.3333333333333333,0.3333333333333333,13.633333333333335,69.56666666666666,13.233333333333333,2.9333333333333336,0,0,78682,Gregory Skomal
2008-11-15,2.2,2.2333333333333334,41.56666666666666,54.03333333333333,0,0,0,0,78682,Gregory Skomal
2008-11-18,0.6,0.2,45,52.375,1.875,0,0,0,78682,Gregory Skomal
2008-11-19,0.13333333333333333,0.13333333333333333,48.66666666666667,48.53333333333333,2.466666666666667,0,0,0,78682,Gregory Skomal
2008-11-20,0.1,0.1,14.400000000000002,63.849999999999994,7.9,13.65,0,0,78682,Gregory Skomal
2008-11-21,0.1,0.35,52.15,39.150000000000006,2.5,5.7,0.05,0,78682,Gregory Skomal
2008-11-22,0.26666666666666666,0.4,60.266666666666666,38.13333333333334,0.9,0,0,0,78682,Gregory Skomal
2008-11-24,0.13333333333333333,0.4,51.93333333333333,26.3,5.066666666666666,2.3666666666666667,6.5,7.166666666666667,78682,Gregory Skomal
2008-11-25,0.2,0.2,18,32.7,14.6,2.9,12.7,18.7,78682,Gregory Skomal
2008-11-26,0.1,0.9500000000000001,42.95,14.3,3.8,3.2,5.9,28.7,78682,Gregory Skomal
2008-11-27,0.5,1.35,95,3.05,0,0,0,0,78682,Gregory Skomal
2008-11-28,0.25,0.325,41.35,34.1,3.225,4.075,8.975,7.6000000000000005,78682,Gregory Skomal
2008-11-29,0.13333333333333333,0.13333333333333333,17.133333333333333,79.13333333333334,1.9666666666666668,1.5666666666666667,0,0,78682,Gregory Skomal
2008-11-30,0.2,5.95,61.2,20.549999999999997,2.6,8.95,0.55,0,78682,Gregory Skomal
2008-12-01,2.425,8.85,78.2,10.5,0,0,0,0,78682,Gregory Skomal
2008-12-02,0,0.26666666666666666,63.83333333333333,35.4,0.5,0,0,0,78682,Gregory Skomal
2008-12-03,0.16666666666666666,14.166666666666666,48.900000000000006,36.833333333333336,0,0,0,0,78682,Gregory Skomal
2008-12-04,0.4,0.8999999999999999,98,0.7,0,0,0,0,78682,Gregory Skomal
2008-12-05,0.26666666666666666,0.26666666666666666,81.5,17.933333333333334,0,0,0,0,78682,Gregory Skomal
2008-12-07,0.19999999999999998,0.39999999999999997,70.7,28.666666666666668,0,0,0,0,78682,Gregory Skomal
2008-12-08,0,0,96.9,3.0999999999999996,0,0,0,0,78682,Gregory Skomal
2008-12-09,0,1.7,30.599999999999998,67.65,0,0,0,0,78682,Gregory Skomal
2008-12-10,0.3,0.39999999999999997,90.36666666666666,8.933333333333334,0,0,0,0,78682,Gregory Skomal
2008-12-11,0.09999999999999999,0.19999999999999998,92.10000000000001,7.6000000000000005,0,0,0,0,78682,Gregory Skomal
2008-12-12,0.2,0.4,57.85,41.6,0,0,0,0,78682,Gregory Skomal
2008-12-15,0,0,76.55000000000001,21.8,1.65,0,0,0,78682,Gregory Skomal
2008-12-16,0.09999999999999999,1.8666666666666667,57.06666666666666,40.93333333333334,0,0,0,0,78682,Gregory Skomal
2008-12-17,0.15,10.475,52.675,35.15,1.5,0,0,0,78682,Gregory Skomal
2008-12-18,0,0,15.950000000000001,84.05,0,0,0,0,78682,Gregory Skomal
2008-12-19,0.06666666666666667,8.866666666666665,43.56666666666667,46.6,0.9333333333333332,0,0,0,78682,Gregory Skomal
2008-12-20,0.1,0.875,61.974999999999994,37.125,0,0,0,0,78682,Gregory Skomal
2008-12-21,0,11,82.6,6.4,0,0,0,0,78682,Gregory Skomal
2008-12-23,0,40.5,10.45,49.05,0,0,0,0,78682,Gregory Skomal
2008-12-24,3.6999999999999997,16.266666666666666,70.76666666666667,9.2,0,0,0,0,78682,Gregory Skomal
2008-12-25,0.13333333333333333,43.2,52.13333333333334,4.533333333333333,0,0,0,0,78682,Gregory Skomal
2008-12-26,24.56666666666667,15.766666666666666,32.93333333333334,26.766666666666666,0,0,0,0,78682,Gregory Skomal
2008-12-29,40.6,21.299999999999997,20.3,17.700000000000003,0,0,0,0,78682,Gregory Skomal
2008-12-30,51.3,2.4,46.3,0,0,0,0,0,78682,Gregory Skomal
2008-12-31,48.1,6.9,24.2,20.7,0,0,0,0,78682,Gregory Skomal
2009-01-01,7.275,23.050000000000004,31.825000000000003,12.274999999999999,2.975,1.575,14.65,6.3500000000000005,78682,Gregory Skomal
2009-01-02,0,0,0,0,0,0,0,100,78682,Gregory Skomal
2009-01-04,0,0,0,0,0,0,44.5,55.5,78682,Gregory Skomal
2009-01-05,0,0,0,0,0,34,27.7,38.400000000000006,78682,Gregory Skomal
2009-01-07,0,0,0,0,0,0,78.1,21.9,78682,Gregory Skomal
2009-01-08,0,0,0,0,0,19.266666666666666,14.066666666666668,66.63333333333333,78682,Gregory Skomal
2009-01-09,0,0,0,0,0,0,39.125,60.825,78682,Gregory Skomal
2009-01-10,0,0,0,0,0,0,73.35,26.65,78682,Gregory Skomal
2009-01-11,0,0,0,0,0,8.7,46.56666666666666,44.76666666666667,78682,Gregory Skomal
2009-01-13,0,0,0,0,0,3.833333333333333,30.53333333333333,65.63333333333333,78682,Gregory Skomal
2009-01-14,0,0,0,0,0,1.6,36.5,61.849999999999994,78682,Gregory Skomal
2009-01-15,0,0,0,0,0,10.1,35.900000000000006,54,78682,Gregory Skomal
2009-01-16,0,0,0,0,0,0,17.2,82.85,78682,Gregory Skomal
2009-01-17,0,0,0,0,0,0.2333333333333333,7.566666666666666,92.23333333333335,78682,Gregory Skomal
2009-01-18,0,0,0,0,0,0,9.7,90.25,78682,Gregory Skomal
2009-01-20,0,0,0,0,0,0,0,100,78682,Gregory Skomal
2009-01-22,0,0,0,0,0,0,1.45,98.49999999999999,78682,Gregory Skomal
2009-01-23,0,0,0,0,0,0,12.6,87.43333333333334,78682,Gregory Skomal
2009-01-24,0,0,0,0,0,0,0,99.975,78682,Gregory Skomal
2009-01-25,0,0,0,0,0,0,0,100,78682,Gregory Skomal
2009-01-27,0,0,0,0,0,0,0,99.99999999999999,78682,Gregory Skomal
2009-01-29,0,0,0,0,0,0,0,100,78682,Gregory Skomal
2009-01-30,15.466666666666667,0.3333333333333333,0.8,1.2333333333333334,0.8666666666666667,0.8666666666666667,0.7999999999999999,79.66666666666667,78682,Gregory Skomal
