Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2016-11-11,53.1,10.4,16.7,7.3,11.5,1,0,0,133021,Camrin Braun
2016-11-12,81.4,3.1,6.2,7.2,2.1,0,0,0,133021,Camrin Braun
2016-11-14,69.1,3.2,6.4,8.5,6.4,1.1,1.1,4.300000000000001,133021,Camrin Braun
2016-11-15,49.5,5.1,11.3,16.5,14.4,1,1,1,133021,Camrin Braun
2016-11-16,81.3,4.2,6.3,6.3,2.1,0,0,0,133021,Camrin Braun
2016-11-17,36.9,11.6,13.7,20,9.5,8.4,0,0,133021,Camrin Braun
2016-11-19,32.6,9.5,18.9,17.9,21.1,0,0,0,133021,Camrin Braun
2016-11-20,49,17.299999999999997,7.1,15.3,11.2,0,0,0,133021,Camrin Braun
2016-11-21,50,13.299999999999999,15.3,15.3,4.1,1,1,0,133021,Camrin Braun
2016-11-22,58.3,5.2,15.6,15.6,5.2,0,0,0,133021,Camrin Braun
2016-11-23,58.800000000000004,19.6,15.5,5.2,1,0,0,0,133021,Camrin Braun
2016-11-24,64.3,12.299999999999999,13.3,9.2,1,0,0,0,133021,Camrin Braun
2016-11-25,34,16.5,27.8,17.5,3.1,1,0,0,133021,Camrin Braun
2016-11-26,9.3,27.8,39.2,19.6,3.1,1,0,0,133021,Camrin Braun
2016-11-27,53.5,5,20.2,20.2,1,0,0,0,133021,Camrin Braun
2016-11-28,46.400000000000006,11.3,18.6,21.6,2.1,0,0,0,133021,Camrin Braun
2016-11-29,55.599999999999994,8.3,12.4,18.6,4.1,1,0,0,133021,Camrin Braun
2016-12-01,52.5,13.2,8.1,23.2,1,1,1,0,133021,Camrin Braun
2016-12-02,39.099999999999994,12.4,9.3,36.1,3.1,0,0,0,133021,Camrin Braun
2016-12-03,41.699999999999996,6.2,5.2,40.6,6.3,0,0,0,133021,Camrin Braun
2016-12-04,41.8,10.2,16.3,30.6,1,0,0,0,133021,Camrin Braun
2016-12-06,47.900000000000006,9.4,9.4,33.3,0,0,0,0,133021,Camrin Braun
2016-12-07,66,4.1,13.4,15.5,1,0,0,0,133021,Camrin Braun
2016-12-08,14.2,13.2,35.7,35.7,1,0,0,0,133021,Camrin Braun
2016-12-11,41.3,9.3,12.4,36.1,1,0,0,0,133021,Camrin Braun
2016-12-12,34.1,16.5,10.3,38.1,1,0,0,0,133021,Camrin Braun
2016-12-13,50.5,9.3,13.4,26.8,0,0,0,0,133021,Camrin Braun
2016-12-15,51.5,8.2,1,28.9,10.3,0,0,0,133021,Camrin Braun
2016-12-16,74,9.4,6.3,10.4,0,0,0,0,133021,Camrin Braun
2016-12-18,28.099999999999998,5.2,11.5,51,3.1,1,0,0,133021,Camrin Braun
2016-12-19,28.8,14.5,11.3,41.2,1,1,1,1,133021,Camrin Braun
2016-12-21,36.7,21.4,10.2,31.6,0,0,0,0,133021,Camrin Braun
2016-12-22,9.4,12.5,28.1,43.8,6.3,0,0,0,133021,Camrin Braun
2016-12-24,67,7.199999999999999,3.1,21.6,1,0,0,0,133021,Camrin Braun
2016-12-25,88.8,8.1,1,1,1,0,0,0,133021,Camrin Braun
2016-12-26,57.300000000000004,4.2,2.1,18.8,10.4,6.3,1,0,133021,Camrin Braun
2016-12-27,42.8,23.9,20.8,7.3,3.1,2.1,0,0,133021,Camrin Braun
2016-08-25,69.3,30.6,0,0,0,0,0,0,141247,Camrin Braun
2016-08-26,75.5,23.4,1,0,0,0,0,0,141247,Camrin Braun
2016-08-27,75.5,22.4,2,0,0,0,0,0,141247,Camrin Braun
2016-08-28,78.6,11.2,9.2,1,0,0,0,0,141247,Camrin Braun
2016-08-29,90.8,6.1,2,1,0,0,0,0,141247,Camrin Braun
2016-08-30,96,4.1,0,0,0,0,0,0,141247,Camrin Braun
2016-08-31,83.8,10.1,5.1,1,0,0,0,0,141247,Camrin Braun
2016-09-01,81.9,14.2,3,1,0,0,0,0,141247,Camrin Braun
2016-09-02,82.8,15.1,2,0,0,0,0,0,141247,Camrin Braun
2016-09-03,67.4,24.5,4.1,3.1,1,0,0,0,141247,Camrin Braun
2016-09-04,89.7,7.2,1,1,1,0,0,0,141247,Camrin Braun
2016-09-05,85.7,10.2,3.1,1,0,0,0,0,141247,Camrin Braun
2016-09-06,96,3,1,0,0,0,0,0,141247,Camrin Braun
2016-09-07,98,2,0,0,0,0,0,0,141247,Camrin Braun
2016-09-08,91.89999999999999,8.1,0,0,0,0,0,0,141247,Camrin Braun
2016-09-09,39.1,49.5,9.3,2.1,0,0,0,0,141247,Camrin Braun
2016-09-10,31.6,12.299999999999999,20.4,11.2,19.4,4.1,1,0,141247,Camrin Braun
2016-09-11,12.2,10.2,27.6,27.6,12.2,8.2,1,1,141247,Camrin Braun
2016-09-12,15.6,6.2,24,36.5,16.7,1,0,0,141247,Camrin Braun
2016-09-13,12.5,15.6,29.2,34.4,8.3,0,0,0,141247,Camrin Braun
2016-09-14,53.1,15.6,8.3,12.5,10.4,0,0,0,141247,Camrin Braun
2016-09-15,49.5,20,7.4,12.6,9.5,1.1,0,0,141247,Camrin Braun
2016-09-16,16.6,14.5,10.4,17.7,24,16.7,0,0,141247,Camrin Braun
2016-09-17,25.7,19.6,11.3,14.4,24.7,4.1,0,0,141247,Camrin Braun
2016-09-18,28.900000000000002,16.5,19.6,21.6,12.4,1,0,0,141247,Camrin Braun
2016-09-19,20.8,11.4,16.7,24,24,3.1,0,0,141247,Camrin Braun
2016-09-20,28.1,14.5,14.6,17.7,16.7,8.3,0,0,141247,Camrin Braun
2016-09-21,17.5,33,15.5,18.6,15.5,0,0,0,141247,Camrin Braun
2016-09-22,31,26.799999999999997,13.4,12.4,12.4,3.1,1,0,141247,Camrin Braun
2016-09-23,24.8,40.300000000000004,7.2,13.4,11.3,1,1,1,141247,Camrin Braun
2016-09-24,43.3,20.6,9.3,8.2,12.4,4.1,1,1,141247,Camrin Braun
2016-09-25,33,13.4,15.5,8.2,14.4,13.4,1,1,141247,Camrin Braun
2016-09-26,39.2,17.5,17.5,7.2,18.6,0,0,0,141247,Camrin Braun
2016-09-27,66,13.4,6.2,9.3,5.2,0,0,0,141247,Camrin Braun
2016-09-28,49.5,9.3,7.2,10.3,20.6,1,1,1,141247,Camrin Braun
2016-09-29,38.2,34,8.2,6.2,9.3,2.1,1,1,141247,Camrin Braun
2016-09-30,73.5,14.299999999999999,1,1,5.1,3.1,1,1,141247,Camrin Braun
2016-10-01,100,0,0,0,0,0,0,0,141247,Camrin Braun
2016-08-27,97,3,0,0,0,0,0,0,141255,Camrin Braun
2016-08-28,94.1,4,1,1,0,0,0,0,141255,Camrin Braun
2016-08-29,86.6,6.199999999999999,3.1,4.1,0,0,0,0,141255,Camrin Braun
2016-08-30,84.5,11.3,3.1,1,0,0,0,0,141255,Camrin Braun
2016-09-02,87.9,10.1,1,1,0,0,0,0,141255,Camrin Braun
2016-09-06,97.9,2,0,0,0,0,0,0,141255,Camrin Braun
2016-09-08,71.7,17.2,10.1,1,0,0,0,0,141255,Camrin Braun
2016-09-12,51.099999999999994,31.3,11.5,6.3,0,0,0,0,141255,Camrin Braun
2016-09-13,49,15.299999999999999,35.7,0,0,0,0,0,141255,Camrin Braun
2016-09-16,94.8,4.1,1,0,0,0,0,0,141255,Camrin Braun
2016-09-17,15.5,24.8,37.1,22.7,0,0,0,0,141255,Camrin Braun
2016-09-18,12.5,31.200000000000003,30.2,25,1,0,0,0,141255,Camrin Braun
2016-09-19,5.1,31.6,43.9,16.3,3.1,0,0,0,141255,Camrin Braun
2016-09-21,14.5,27.8,42.3,14.4,1,0,0,0,141255,Camrin Braun
2016-09-22,13.4,18.6,25.8,17.5,17.5,7.2,0,0,141255,Camrin Braun
2016-09-23,29.5,22.1,24.2,10.5,9.5,4.2,0,0,141255,Camrin Braun
2016-09-24,50.5,22.2,26.3,1,0,0,0,0,141255,Camrin Braun
2016-09-25,54.599999999999994,9.3,36.1,0,0,0,0,0,141255,Camrin Braun
2016-09-26,89.8,8.2,2,0,0,0,0,0,141255,Camrin Braun
2016-09-27,83.5,13.4,3.1,0,0,0,0,0,141255,Camrin Braun
2016-09-29,33.7,31.6,28.6,5.1,1,0,0,0,141255,Camrin Braun
2016-10-01,36.4,23.2,39.4,1,0,0,0,0,141255,Camrin Braun
2016-10-02,50,17.4,31.6,1,0,0,0,0,141255,Camrin Braun
2016-10-04,37.8,43.800000000000004,13.3,4.1,1,0,0,0,141255,Camrin Braun
2016-10-06,35.5,11.4,25,9.4,15.6,3.1,0,0,141255,Camrin Braun
2016-10-07,52.099999999999994,9.4,22.9,13.5,2.1,0,0,0,141255,Camrin Braun
2016-10-11,49.5,9.5,22.1,7.4,4.2,5.3,1.1,1.1,141255,Camrin Braun
2016-10-16,28.5,12.299999999999999,15.3,19.4,19.4,4.1,1,0,141255,Camrin Braun
2016-10-23,83.5,12.299999999999999,1,2.1,1,0,0,0,141255,Camrin Braun
2016-10-24,37.5,10.5,10.4,15.6,14.6,11.5,0,0,141255,Camrin Braun
2016-10-25,6.2,4.1,9.4,25,12.5,9.4,10.4,22.9,141255,Camrin Braun
2016-10-26,21.8,7.3,11.5,28.1,4.2,1,1,25,141255,Camrin Braun
2016-10-28,9.5,19,20,14.7,2.1,2.1,1.1,31.6,141255,Camrin Braun
2016-10-30,17.900000000000002,17.900000000000002,17.9,12.6,1.1,1.1,2.1,29.5,141255,Camrin Braun
2016-10-31,16.900000000000002,16.8,8.4,20,1.1,1.1,2.1,33.7,141255,Camrin Braun
2016-11-01,32.3,6.2,11.5,25,2.1,1,1,20.8,141255,Camrin Braun
2016-11-02,89.8,5.1,3.1,1,1,0,0,0,141255,Camrin Braun
2016-11-04,29.9,3.1,11.3,37.1,4.1,1,1,12.4,141255,Camrin Braun
2016-11-05,25.6,5.4,9.6,38.3,3.2,1.1,1.1,16,141255,Camrin Braun
2016-11-06,34,9.2,6.2,35.1,6.2,1,1,7.2,141255,Camrin Braun
2016-11-07,34.800000000000004,8.5,11.6,14.7,4.2,1.1,3.2,22.1,141255,Camrin Braun
2016-11-10,33,5.1,12.4,33,4.1,1,1,10.3,141255,Camrin Braun
2016-11-11,42.4,6.1,12.1,34.3,1,1,1,2,141255,Camrin Braun
2016-11-12,17.5,6.2,14.4,35.1,1,1,1,23.7,141255,Camrin Braun
2016-11-17,24.7,7.2,21.6,23.7,5.2,2.1,3.1,12.4,141255,Camrin Braun
2016-11-18,13.7,8.5,29.5,11.6,9.5,3.2,3.2,21.1,141255,Camrin Braun
2016-11-19,20.200000000000003,9.6,23.4,19.1,3.2,2.1,4.3,18.1,141255,Camrin Braun
2016-11-25,35,31,16.5,3.1,1,1,1,11.3,141255,Camrin Braun
2016-11-27,45.800000000000004,26.6,13.8,5.3,1.1,1.1,1.1,5.3,141255,Camrin Braun
2016-11-28,27.400000000000002,18.900000000000002,28.4,11.6,4.2,2.1,2.1,5.3,141255,Camrin Braun
2016-11-29,48.4,34,13.4,4.1,0,0,0,0,141255,Camrin Braun
2016-11-30,31.900000000000002,31.9,14.9,5.3,2.1,2.1,2.1,9.6,141255,Camrin Braun
2016-12-02,37.5,35.4,12.5,7.3,1,1,1,4.2,141255,Camrin Braun
2016-12-03,32.300000000000004,30.3,14.6,12.5,1,1,1,7.3,141255,Camrin Braun
2016-12-05,43.7,26,15.6,8.3,1,1,1,3.1,141255,Camrin Braun
2016-12-08,47.900000000000006,14.6,25,12.5,0,0,0,0,141255,Camrin Braun
2016-12-09,35.4,10.4,19.8,27.1,3.1,1,1,2.1,141255,Camrin Braun
2016-12-10,24,11.5,27.1,28.1,3.1,1,1,4.2,141255,Camrin Braun
2016-12-11,40.8,7.1,25.5,23.5,3.1,0,0,0,141255,Camrin Braun
2016-12-12,25.2,20.299999999999997,29.3,19.2,2,1,1,2,141255,Camrin Braun
2016-12-14,9.2,40.8,22.4,26.5,1,0,0,0,141255,Camrin Braun
2016-12-15,0,1,15.6,37.5,14.6,3.1,5.2,22.9,141255,Camrin Braun
2016-12-16,18.7,10.4,11.5,20.8,25,8.3,3.1,2.1,141255,Camrin Braun
2016-12-19,18.8,29.2,22.9,20.8,1,1,1,5.2,141255,Camrin Braun
2016-12-20,43.9,29.6,16.3,10.2,0,0,0,0,141255,Camrin Braun
2016-12-22,40.2,29.9,8.2,16.5,1,1,1,2.1,141255,Camrin Braun
2016-12-24,4.1,33.6,49,12.2,1,0,0,0,141255,Camrin Braun
2016-12-31,39,31.6,16.8,5.3,1.1,1.1,1.1,4.2,141255,Camrin Braun
2017-01-01,28.5,28.599999999999998,34.7,3.1,1,1,1,2,141255,Camrin Braun
2017-01-03,17.3,29.6,41.8,11.2,0,0,0,0,141255,Camrin Braun
2017-01-04,46.9,22.9,12.5,10.4,2.1,1,1,3.1,141255,Camrin Braun
2017-01-05,51,25,3.1,14.6,3.1,1,1,1,141255,Camrin Braun
2017-01-06,40.2,9.2,14.4,26.8,3.1,1,1,4.1,141255,Camrin Braun
2017-01-08,39.1,21.700000000000003,15.5,17.5,1,1,1,3.1,141255,Camrin Braun
2017-01-09,46.9,14.5,22.9,10.4,1,1,1,2.1,141255,Camrin Braun
2017-01-10,18.2,4,43.4,33.3,1,0,0,0,141255,Camrin Braun
2017-01-11,36.7,4.1,10.2,46.9,1,1,0,0,141255,Camrin Braun
2017-01-13,23.7,6.2,30.9,29.9,4.1,1,1,3,141255,Camrin Braun
2017-01-14,31.2,10.4,19.8,29.2,6.3,1,1,1,141255,Camrin Braun
2017-01-16,7.199999999999999,25.5,43.9,17.3,1,1,1,3.1,141255,Camrin Braun
2017-01-19,45.4,18.2,18.2,18.2,0,0,0,0,141255,Camrin Braun
2017-01-21,47.9,27.1,17.7,3.1,3.1,1,0,0,141255,Camrin Braun
2017-01-22,66.6,17.700000000000003,2.1,2.1,2.1,1,1,7.300000000000001,141255,Camrin Braun
2017-01-23,35.7,34.7,29.6,0,0,0,0,0,141255,Camrin Braun
2017-01-25,41.300000000000004,38.2,11.3,4.1,1,1,1,2.1,141255,Camrin Braun
2017-01-28,34.3,19.8,26,11.5,3.1,1,1,3.1,141255,Camrin Braun
2017-01-30,46.9,23.4,26.5,3.1,0,0,0,0,141255,Camrin Braun
2017-02-01,37.1,7.2,39.2,14.4,1,1,0,0,141255,Camrin Braun
2017-02-03,51.6,12.4,13.4,22.7,0,0,0,0,141255,Camrin Braun
2017-02-10,44.4,6.2,6.2,36.1,6.2,1,0,0,141255,Camrin Braun
2017-02-12,43.3,23.700000000000003,24.7,8.2,0,0,0,0,141255,Camrin Braun
2017-02-14,32.6,24.5,36.7,6.1,0,0,0,0,141255,Camrin Braun
2017-02-16,27.099999999999998,22.900000000000002,35.4,14.6,0,0,0,0,141255,Camrin Braun
2017-02-17,11.2,14.299999999999999,73.5,1,0,0,0,0,141255,Camrin Braun
2017-02-19,18.3,67.30000000000001,14.3,0,0,0,0,0,141255,Camrin Braun
2017-02-20,29.599999999999998,53,16.3,1,0,0,0,0,141255,Camrin Braun
2017-02-22,36.7,48.900000000000006,14.3,0,0,0,0,0,141255,Camrin Braun
2017-02-23,27.1,71.9,1,0,0,0,0,0,141255,Camrin Braun
2016-08-30,83.69999999999999,3,11.2,2,0,0,0,0,141258,Camrin Braun
2016-08-31,90.9,8,1,0,0,0,0,0,141258,Camrin Braun
2016-09-03,84.7,13.2,2,0,0,0,0,0,141258,Camrin Braun
2016-09-04,69.4,30.6,0,0,0,0,0,0,141258,Camrin Braun
2016-09-05,94.9,5.1,0,0,0,0,0,0,141258,Camrin Braun
2016-09-08,66.7,33.3,0,0,0,0,0,0,141258,Camrin Braun
2016-09-09,85.8,13.2,1,0,0,0,0,0,141258,Camrin Braun
2016-09-11,88.89999999999999,10.1,1,0,0,0,0,0,141258,Camrin Braun
2016-09-12,75.5,24.5,0,0,0,0,0,0,141258,Camrin Braun
2016-09-13,66.3,32.6,1,0,0,0,0,0,141258,Camrin Braun
2016-09-14,88.8,11.1,0,0,0,0,0,0,141258,Camrin Braun
2016-09-16,74.8,24.2,1,0,0,0,0,0,141258,Camrin Braun
2016-09-17,57.6,42.5,0,0,0,0,0,0,141258,Camrin Braun
2016-09-18,47.4,50.5,2.1,0,0,0,0,0,141258,Camrin Braun
2016-09-21,69.3,29.6,1,0,0,0,0,0,141258,Camrin Braun
2016-09-22,45.9,51,3.1,0,0,0,0,0,141258,Camrin Braun
2016-09-26,69.4,22.4,8.2,0,0,0,0,0,141258,Camrin Braun
2016-09-27,75.3,16.5,8.2,0,0,0,0,0,141258,Camrin Braun
2016-10-16,84,15,1,0,0,0,0,0,141258,Camrin Braun
2016-10-20,20.4,75.5,4.1,0,0,0,0,0,141258,Camrin Braun
2016-10-21,17.2,80.8,1,1,0,0,0,0,141258,Camrin Braun
2016-10-22,16.4,82.4,1,0,0,0,0,0,141258,Camrin Braun
2016-10-25,76.8,22.2,1,0,0,0,0,0,141258,Camrin Braun
2016-10-26,58.2,40.8,1,0,0,0,0,0,141258,Camrin Braun
2016-10-29,72.39999999999999,26.5,1,0,0,0,0,0,141258,Camrin Braun
2016-10-31,29.6,55.1,15.3,0,0,0,0,0,141258,Camrin Braun
2016-11-01,47.400000000000006,45.4,7.2,0,0,0,0,0,141258,Camrin Braun
2016-11-05,30.9,68.1,1,0,0,0,0,0,141258,Camrin Braun
2016-11-17,88,11,1,0,0,0,0,0,141258,Camrin Braun
2016-11-18,37.7,55.099999999999994,7.1,0,0,0,0,0,141258,Camrin Braun
2016-11-22,15.3,61.2,23.5,0,0,0,0,0,141258,Camrin Braun
2016-11-23,49,50,1,0,0,0,0,0,141258,Camrin Braun
2016-11-24,44.4,54.599999999999994,1,0,0,0,0,0,141258,Camrin Braun
2016-11-28,17.5,77.3,5.2,0,0,0,0,0,141258,Camrin Braun
2016-11-29,43.8,54.1,2,0,0,0,0,0,141258,Camrin Braun
2016-12-03,48.5,43.4,8.1,0,0,0,0,0,141258,Camrin Braun
2016-12-04,24.7,27.799999999999997,47.4,0,0,0,0,0,141258,Camrin Braun
2016-12-08,26.5,69.4,4.1,0,0,0,0,0,141258,Camrin Braun
2016-12-09,80.6,7.199999999999999,11.2,1,0,0,0,0,141258,Camrin Braun
2016-12-11,28.5,2,20.4,42.9,3.1,2,1,0,141258,Camrin Braun
2016-12-13,35,8.3,27.8,19.6,9.3,0,0,0,141258,Camrin Braun
2016-12-24,47.900000000000006,22.4,20.4,9.2,0,0,0,0,141258,Camrin Braun
2016-12-30,31,24.700000000000003,8.2,9.3,25.8,1,0,0,141258,Camrin Braun
2016-12-31,32.7,28.6,10.2,10.2,17.3,1,0,0,141258,Camrin Braun
2017-01-01,26.3,31.6,14.7,10.5,14.7,2.1,0,0,141258,Camrin Braun
2017-01-03,11.7,20.2,5.3,18.1,2.1,2.1,2.1,38.3,141258,Camrin Braun
2017-01-05,3,19.3,15.3,14.3,2,1,2,42.8,141258,Camrin Braun
2017-01-06,3.1,11.3,18.6,23.7,7.2,7.2,2.1,26.8,141258,Camrin Braun
2017-01-12,3,5,7.1,63.6,17.2,1,1,2,141258,Camrin Braun
2017-01-13,2,5.1,6.2,53.6,6.2,15.5,4.1,7.2,141258,Camrin Braun
2017-01-14,2,3,10.9,65.3,5.9,11.9,1,0,141258,Camrin Braun
2017-01-17,2,15.1,24.2,41.4,2,2,3,10.1,141258,Camrin Braun
2017-01-26,9.5,37.9,22.1,5.3,1.1,1.1,1.1,22.1,141258,Camrin Braun
2017-01-27,4.300000000000001,17,20.2,9.6,5.3,5.3,1.1,37.2,141258,Camrin Braun
2017-01-31,37.900000000000006,30.5,7.4,9.5,1.1,1.1,1.1,11.600000000000001,141258,Camrin Braun
2017-02-01,38.6,37.5,18.8,3.1,1,1,0,0,141258,Camrin Braun
2017-02-02,10.600000000000001,25.6,24.5,9.6,11.7,5.3,4.3,8.5,141258,Camrin Braun
2017-02-06,22.3,23.4,27.7,10.6,7.4,2.1,2.1,4.3,141258,Camrin Braun
2017-02-07,13.8,24.4,5.3,19.1,10.6,2.1,1.1,23.400000000000002,141258,Camrin Braun
2017-02-09,20.8,11.4,21.9,18.8,18.8,2.1,1,5.2,141258,Camrin Braun
2017-02-11,8.3,28.1,47.9,5.2,8.3,2.1,0,0,141258,Camrin Braun
2017-02-12,5.2,19.8,34.4,12.5,15.6,8.3,4.2,0,141258,Camrin Braun
2017-02-14,5.1,16.3,31.6,24.5,6.1,1,2,13.2,141258,Camrin Braun
2017-02-16,15.9,20.2,25.5,19.1,2.1,7.4,1.1,8.5,141258,Camrin Braun
2017-02-17,11.4,22.9,24,14.6,3.1,4.2,1,18.7,141258,Camrin Braun
2017-02-18,12.7,22.3,16,21.3,3.2,1.1,3.2,20.200000000000003,141258,Camrin Braun
2017-02-19,35.5,33.4,7.3,2.1,2.1,7.3,2.1,10.4,141258,Camrin Braun
2017-02-21,16,27.700000000000003,8.5,12.8,3.2,3.2,3.2,25.5,141258,Camrin Braun
2016-08-27,79.8,19.2,1,0,0,0,0,0,154096,Camrin Braun
2016-08-28,89.9,8.1,1,1,0,0,0,0,154096,Camrin Braun
2016-08-29,86.7,11.2,1,1,0,0,0,0,154096,Camrin Braun
2016-08-30,57.800000000000004,25.8,10.3,6.2,0,0,0,0,154096,Camrin Braun
2016-08-31,88.7,4.1,5.2,2.1,0,0,0,0,154096,Camrin Braun
2016-09-01,95,3,1,1,0,0,0,0,154096,Camrin Braun
2016-09-02,79.2,12.5,8.3,0,0,0,0,0,154096,Camrin Braun
2016-09-03,75.2,19.6,5.2,0,0,0,0,0,154096,Camrin Braun
2016-09-04,60.599999999999994,20.2,14.1,4,1,0,0,0,154096,Camrin Braun
2016-09-05,63.9,18.5,16.5,1,0,0,0,0,154096,Camrin Braun
2016-09-06,86.7,12.2,1,0,0,0,0,0,154096,Camrin Braun
2016-09-07,71.2,27.900000000000002,1,0,0,0,0,0,154096,Camrin Braun
2016-09-08,29.2,19.8,30.2,18.8,1,1,0,0,154096,Camrin Braun
2016-09-09,16.5,16.5,17.5,22.7,17.5,8.2,1,0,154096,Camrin Braun
2016-09-10,14.6,10.4,34.4,17.7,11.5,9.4,1,1,154096,Camrin Braun
2016-09-11,15.4,16.5,24.7,14.4,10.3,16.5,1,1,154096,Camrin Braun
2016-09-12,87.4,2,1,1,1,1,1,5.9,154096,Camrin Braun
2016-10-18,81.60000000000001,18.3,0,0,0,0,0,0,163097,Camrin Braun
2016-10-19,78.6,21.4,0,0,0,0,0,0,163097,Camrin Braun
2016-10-20,51,47.900000000000006,1,0,0,0,0,0,163097,Camrin Braun
2016-10-22,70.7,27.299999999999997,1,1,0,0,0,0,163097,Camrin Braun
2016-10-25,70.69999999999999,28.299999999999997,1,0,0,0,0,0,163097,Camrin Braun
2016-10-27,58.599999999999994,40.4,1,0,0,0,0,0,163097,Camrin Braun
2016-10-29,77.5,22.5,0,0,0,0,0,0,163097,Camrin Braun
2016-10-30,87.8,11.2,1,0,0,0,0,0,163097,Camrin Braun
2016-10-31,42.4,37.4,17.2,1,1,1,0,0,163097,Camrin Braun
2016-11-01,30.200000000000003,20.8,26,13.5,9.4,0,0,0,163097,Camrin Braun
2016-11-06,55.1,44.9,0,0,0,0,0,0,163097,Camrin Braun
2016-11-07,80.8,12.2,6.1,1,0,0,0,0,163097,Camrin Braun
2016-11-09,23,45.8,15.6,7.3,8.3,0,0,0,163097,Camrin Braun
2016-11-10,34,38.1,6.2,5.2,16.5,0,0,0,163097,Camrin Braun
2016-11-11,28.1,36.5,11.5,9.4,14.6,0,0,0,163097,Camrin Braun
2016-11-12,39.800000000000004,27.599999999999998,7.1,6.1,18.4,1,0,0,163097,Camrin Braun
2016-11-13,6.2,49.5,11.3,3.1,28.9,1,0,0,163097,Camrin Braun
2016-11-15,20.4,29.6,17.3,23.5,6.1,1,1,1,163097,Camrin Braun
2016-11-17,46.4,17.5,17.5,15.5,3.1,0,0,0,163097,Camrin Braun
2016-11-18,43.3,22.6,9.3,21.6,3.1,0,0,0,163097,Camrin Braun
2016-11-20,67.4,12.600000000000001,4.2,10.5,5.3,0,0,0,163097,Camrin Braun
2016-11-21,49.5,14.399999999999999,8.2,24.7,3.1,0,0,0,163097,Camrin Braun
2016-11-22,42.7,16.7,10.4,19.8,10.4,0,0,0,163097,Camrin Braun
2016-11-23,36.7,25.5,14.3,22.4,1,0,0,0,163097,Camrin Braun
2016-11-26,23.700000000000003,29.9,16.5,17.5,12.4,0,0,0,163097,Camrin Braun
2016-11-27,43.4,25.2,10.1,15.2,3,1,1,1,163097,Camrin Braun
2016-11-28,38.1,24.7,11.3,13.4,9.3,1,1,1,163097,Camrin Braun
2016-12-01,54.6,11.4,10.3,21.6,1,1,0,0,163097,Camrin Braun
2016-12-02,26.8,13.4,7.2,22.7,28.9,1,0,0,163097,Camrin Braun
2016-12-03,57.300000000000004,4.1,4.2,14.6,17.7,1,1,0,163097,Camrin Braun
2016-12-04,10.4,13.6,10.4,14.6,6.3,1,2.1,41.599999999999994,163097,Camrin Braun
2016-12-06,12.4,22.7,17.5,5.2,11.3,2.1,1,27.8,163097,Camrin Braun
2016-12-07,12.600000000000001,17.9,16.8,13.7,8.4,2.1,1.1,27.400000000000002,163097,Camrin Braun
2016-12-08,7.5,25.5,11.7,11.7,7.4,13.8,2.1,20.2,163097,Camrin Braun
2016-12-09,29.8,28.8,13.8,9.6,1.1,3.2,1.1,12.8,163097,Camrin Braun
2016-12-10,7.4,10.5,14.7,15.8,6.3,1.1,1.1,43.2,163097,Camrin Braun
2016-12-11,15.6,12.5,11.5,32.3,12.5,1,1,13.5,163097,Camrin Braun
2016-12-12,6.4,19,11.6,11.6,12.6,2.1,2.1,34.7,163097,Camrin Braun
2016-12-15,2,13,15,15,21,9,2,23,163097,Camrin Braun
2016-12-16,2.2,9.5,11.6,13.7,17.9,18.9,2.1,24.200000000000003,163097,Camrin Braun
2016-12-17,4.300000000000001,7.4,15.8,28.4,11.6,15.8,3.2,13.7,163097,Camrin Braun
2016-12-18,7.300000000000001,22.9,21.9,16.7,10.4,1,1,18.7,163097,Camrin Braun
2016-12-20,6.2,11.5,13.5,29.2,5.2,21.9,2.1,10.4,163097,Camrin Braun
2016-12-21,20.4,16.1,7.5,7.5,10.8,14,3.2,20.4,163097,Camrin Braun
2016-12-24,36.900000000000006,27.400000000000002,9.5,8.4,4.2,1.1,1.1,11.6,163097,Camrin Braun
2016-12-25,23.7,34.5,5.4,3.2,3.2,1.1,2.2,26.9,163097,Camrin Braun
2016-12-26,36.4,31.3,6.3,7.3,2.1,1,1,14.600000000000001,163097,Camrin Braun
2016-12-27,18.3,20.4,5.4,10.8,2.2,3.2,2.2,37.7,163097,Camrin Braun
2016-12-28,5.300000000000001,30.9,9.6,9.6,2.1,2.1,3.2,37.2,163097,Camrin Braun
2016-12-30,20.200000000000003,28.700000000000003,7.4,3.2,1.1,1.1,1.1,37.3,163097,Camrin Braun
2017-01-01,21.1,39,5.3,6.3,2.1,2.1,2.1,22.099999999999998,163097,Camrin Braun
2017-01-04,24.3,20,14.7,7.4,8.4,2.1,1.1,22.200000000000003,163097,Camrin Braun
2017-01-06,10.5,20,7.4,8.4,22.1,7.4,7.4,16.8,163097,Camrin Braun
2017-01-07,43.2,9.5,7.4,11.6,16.8,9.5,2.1,0,163097,Camrin Braun
2017-01-08,40.2,25.700000000000003,13.4,15.5,4.1,1,0,0,163097,Camrin Braun
2017-01-09,44.300000000000004,20,8.4,11.6,15.8,0,0,0,163097,Camrin Braun
2017-01-10,35,34.1,7.2,11.3,12.4,0,0,0,163097,Camrin Braun
2017-01-11,33,22.3,11.7,14.9,14.9,1.1,2.1,0,163097,Camrin Braun
2017-01-12,41.1,20,10.5,13.7,8.4,1.1,1.1,4.300000000000001,163097,Camrin Braun
