ptt,Date,species,kode,bathy,latitude,longitude,distance,cluster
141256,2016/02/07 00:00:00,P.glauca,2016/02/07 00:00:00,-5340.35009765625,29.2886744319382,-71.8408461790878,491144.872370867,5
141256,2016/02/08 00:00:00,P.glauca,2016/02/08 00:00:00,-5417.77001953125,29.3652453957352,-71.3195618443525,540080.621036418,5
141256,2016/02/09 00:00:00,P.glauca,2016/02/09 00:00:00,-5426.19482421875,29.4557637075616,-70.9361073708741,575865.628435326,2
141256,2016/02/11 00:00:00,P.glauca,2016/02/11 00:00:00,-5357.70606780249,29.0601355801835,-71.1553695616962,561059.824565566,5
141256,2016/02/13 00:00:00,P.glauca,2016/02/13 00:00:00,-5190.01126195791,28.5863586850019,-71.3056713945262,558194.535806977,5
141256,2016/02/16 00:00:00,P.glauca,2016/02/16 00:00:00,-4939.93488735335,27.9732689912228,-71.0950924442279,527231.636822433,5
141256,2016/02/21 00:00:00,P.glauca,2016/02/21 00:00:00,-5217.72908925677,27.1314515324152,-69.9447356836315,550408.514762762,5
141257,2016/02/02 00:00:00,I.oxyrinchus,2016/02/02 00:00:00,-1227.68606796687,39.3631784426944,-72.0263920137799,2859.12751979771,1
141257,2016/02/12 00:00:00,I.oxyrinchus,2016/02/12 00:00:00,-1815.49310736223,39.0566001535155,-72.0371575528154,20673.3432065977,1
141257,2016/02/17 00:00:00,I.oxyrinchus,2016/02/17 00:00:00,-1783.87037981881,38.3461328529007,-72.9200926673216,30430.3689393157,2
141257,2016/02/19 00:00:00,I.oxyrinchus,2016/02/19 00:00:00,-1451.28915574906,38.773386778463,-72.7628397303277,9863.92812033675,2
141257,2016/02/22 00:00:00,I.oxyrinchus,2016/02/22 00:00:00,-1326.48285661425,39.0362424041659,-72.4219938027275,7108.37942398451,1
141257,2016/02/24 00:00:00,I.oxyrinchus,2016/02/24 00:00:00,-2807.84997558594,37.8500293193114,-72.7349189111917,79978.9904994049,4
141257,2016/02/26 00:00:00,I.oxyrinchus,2016/02/26 00:00:00,-1818.34552674627,37.3058935161391,-73.7699236886258,45471.4188501149,2
141257,2016/02/27 00:00:00,I.oxyrinchus,2016/02/27 00:00:00,-1130.03634991316,37.1409745782107,-74.3851622817983,7739.75120075309,2
141259,2016/02/03 00:00:00,P.glauca,2016/02/03 00:00:00,-5571.43017578125,36.7521601410147,-50.7891722810046,665576.425322045,4
141259,2016/02/09 00:00:00,P.glauca,2016/02/09 00:00:00,-5206.490234375,40.4810666638035,-51.9354458747657,278001.650177149,3
141259,2016/02/11 00:00:00,P.glauca,2016/02/11 00:00:00,-4211.81494140625,40.6718275342861,-50.8868740097729,233428.567548078,3
141259,2016/02/12 00:00:00,P.glauca,2016/02/12 00:00:00,-3791.57995605469,40.7031660194655,-50.2653203745939,225501.290619687,3
141259,2016/02/14 00:00:00,P.glauca,2016/02/14 00:00:00,-4164.76000976562,40.1488967538797,-48.9751017139318,300586.820231232,3
141259,2016/02/16 00:00:00,P.glauca,2016/02/16 00:00:00,-4343.43001302083,39.8991542378394,-47.1288297870194,390103.977252767,3
141259,2016/02/17 00:00:00,P.glauca,2016/02/17 00:00:00,-4105.47352294922,40.0421099819097,-46.5961866451593,404713.66411274,3
141259,2016/02/18 00:00:00,P.glauca,2016/02/18 00:00:00,-4254.90494791667,39.946409551177,-45.8118463853756,457887.109026068,3
141259,2016/02/23 00:00:00,P.glauca,2016/02/23 00:00:00,-4716.78328450521,41.1096054344561,-45.5511964143244,381111.764957765,3
141259,2016/02/24 00:00:00,P.glauca,2016/02/24 00:00:00,-4792.70751953125,41.6688571504606,-45.501414340177,349049.260490573,4
141259,2016/02/26 00:00:00,P.glauca,2016/02/26 00:00:00,-4138.52661132812,42.872388340417,-46.6715826667206,207156.82347522,3
141257,2016/03/02 00:00:00,I.oxyrinchus,2016/03/02 00:00:00,-2694.61010742188,36.9956030377403,-73.6746866617235,72676.1140613081,1
141257,2016/03/03 00:00:00,I.oxyrinchus,2016/03/03 00:00:00,-2815.61010742188,37.3623640673234,-73.2282721165972,80747.6336489776,1
141257,2016/03/08 00:00:00,I.oxyrinchus,2016/03/08 00:00:00,-1926.25,37.5335877541017,-73.8294750386049,29077.13081671,5
141257,2016/03/11 00:00:00,I.oxyrinchus,2016/03/11 00:00:00,-2183.65991210938,36.8619700892301,-74.167423536657,35893.550148023,5
141257,2016/03/13 00:00:00,I.oxyrinchus,2016/03/13 00:00:00,-1605.07995605469,37.0324562477902,-74.4008062770121,10744.0437487869,1
141257,2016/03/16 00:00:00,I.oxyrinchus,2016/03/16 00:00:00,-1911.90002441406,36.9708518620491,-74.3684430758825,16051.5784553999,4
141257,2016/03/26 00:00:00,I.oxyrinchus,2016/03/26 00:00:00,-1719.61015442439,37.0188368137599,-74.1821112270429,28920.576530808,4
141257,2016/03/30 00:00:00,I.oxyrinchus,2016/03/30 00:00:00,-2658.13989257812,37.0622015067617,-73.6479554559876,70907.4102435644,5
141257,2016/03/31 00:00:00,I.oxyrinchus,2016/03/31 00:00:00,-2732.56005859375,37.1790911360598,-73.4099636627162,79969.3332658148,4
141259,2016/03/19 00:00:00,P.glauca,2016/03/19 00:00:00,-4700.5877875434,40.1393461310053,-40.0174707468007,792822.132450467,4
141259,2016/03/23 00:00:00,P.glauca,2016/03/23 00:00:00,-4789.70990728022,39.360477589689,-39.8559895931256,876987.991359845,4
141259,2016/03/24 00:00:00,P.glauca,2016/03/24 00:00:00,-4763.92006835938,39.5114963223425,-39.8833805190888,860748.545012212,3
141259,2016/03/28 00:00:00,P.glauca,2016/03/28 00:00:00,-4527.53980712891,38.8786744020993,-38.2266128350555,987947.700720526,2
141259,2016/03/29 00:00:00,P.glauca,2016/03/29 00:00:00,-4502.48516644488,38.8663061571265,-38.1806596852163,990957.581181511,4
141259,2016/03/30 00:00:00,P.glauca,2016/03/30 00:00:00,-4566.9443359375,38.8960525601897,-38.3609753919603,981065.010287864,2
141257,2016/04/03 00:00:00,I.oxyrinchus,2016/04/03 00:00:00,-3142.52001953125,37.6492388155289,-72.2915871325637,123638.235216881,1
141257,2016/04/04 00:00:00,I.oxyrinchus,2016/04/04 00:00:00,-3491.02001953125,38.1162017723792,-70.7401352402263,173458.709944434,1
141257,2016/04/05 00:00:00,I.oxyrinchus,2016/04/05 00:00:00,-3995.18354724702,37.8060075435725,-69.8919537364599,226245.117546514,5
141257,2016/04/08 00:00:00,I.oxyrinchus,2016/04/08 00:00:00,-4219.25651886769,36.7943882682203,-70.2224901405569,318135.535092278,5
141257,2016/04/10 00:00:00,I.oxyrinchus,2016/04/10 00:00:00,-3706.76796545604,37.4338477401278,-70.999395462952,221671.32515637,5
141259,2016/04/01 00:00:00,P.glauca,2016/04/01 00:00:00,-4817.18001302083,38.7950393226112,-38.8424068785838,971498.279703796,4
141259,2016/04/04 00:00:00,P.glauca,2016/04/04 00:00:00,-3922.88250732422,38.5822914774408,-37.3374383362051,1053008.19328636,2
141259,2016/04/07 00:00:00,P.glauca,2016/04/07 00:00:00,-4348.72910039993,39.2360405740146,-36.5425737498036,1024630.65408376,2
133016,2016/09/22 00:00:00,P.glauca,2016/09/22 00:00:00,-3361.67992873419,41.3,-64.45,113891.981838003,2
133016,2016/09/26 00:00:00,P.glauca,2016/09/26 00:00:00,-2974.52503001035,41.225,-64.975,79594.7845030459,2
133016,2016/09/27 00:00:00,P.glauca,2016/09/27 00:00:00,-2746.0768895633,41.35,-65.1,63385.4001596626,2
133016,2016/09/29 00:00:00,P.glauca,2016/09/29 00:00:00,-2219.69743777212,41.375,-65.35,44407.8565507631,3
133021,2016/09/14 00:00:00,P.glauca,2016/09/14 00:00:00,-2168.53002929688,41.8561263084295,-65.0234092168395,39116.050153172,2
133021,2016/09/15 00:00:00,P.glauca,2016/09/15 00:00:00,-3579.10009765625,41.2088608804139,-64.591423277252,107955.452894062,2
133021,2016/09/16 00:00:00,P.glauca,2016/09/16 00:00:00,-4519.67120361328,40.5073374086708,-64.1540477486251,178305.825490943,4
133021,2016/09/17 00:00:00,P.glauca,2016/09/17 00:00:00,-4778.2998046875,39.8524164114777,-64.466727265293,204544.951718334,4
133021,2016/09/18 00:00:00,P.glauca,2016/09/18 00:00:00,-4486.08251953125,39.7939408137547,-65.2191024025413,160741.738205878,1
133021,2016/09/19 00:00:00,P.glauca,2016/09/19 00:00:00,-4334.02669270833,39.7255268450995,-65.626560212794,140968.756542601,1
133021,2016/09/20 00:00:00,P.glauca,2016/09/20 00:00:00,-4067.55110677083,39.5352057852329,-65.9260489540198,141624.363932582,1
133021,2016/09/22 00:00:00,P.glauca,2016/09/22 00:00:00,-2683.25,40.8714553887561,-65.9974892628989,33946.6699073601,2
133021,2016/09/23 00:00:00,P.glauca,2016/09/23 00:00:00,-2391.54504394531,41.2968336967221,-65.7561482164115,17358.80973789,2
133021,2016/09/25 00:00:00,P.glauca,2016/09/25 00:00:00,-3317.63500976562,41.3813562233221,-64.5916576665097,99456.015864641,3
133021,2016/09/28 00:00:00,P.glauca,2016/09/28 00:00:00,-3575.81994628906,41.3155211132569,-64.3275441726716,119315.818137748,2
133021,2016/09/30 00:00:00,P.glauca,2016/09/30 00:00:00,-3632.99249267578,41.094572009471,-64.7269853164011,104724.969950763,2
141247,2016/09/11 00:00:00,P.glauca,2016/09/11 00:00:00,-2058.38751220703,40.8291380334986,-66.3085947045907,14471.4401510343,5
141247,2016/09/12 00:00:00,P.glauca,2016/09/12 00:00:00,-3618.88989257812,41.032143831899,-64.8462741501138,98748.7690666856,2
141247,2016/09/13 00:00:00,P.glauca,2016/09/13 00:00:00,-3771.96997070312,41.3187551704017,-63.6176533638644,147218.990245777,2
141247,2016/09/14 00:00:00,P.glauca,2016/09/14 00:00:00,-3876.73999023438,41.381565485026,-62.8169338548016,151226.161386239,2
141247,2016/09/15 00:00:00,P.glauca,2016/09/15 00:00:00,-4500.7998046875,41.0093180634819,-62.2676540309563,195329.108281283,2
141247,2016/09/16 00:00:00,P.glauca,2016/09/16 00:00:00,-4707.169921875,40.782362282853,-61.7094068814216,226344.131065805,2
141247,2016/09/17 00:00:00,P.glauca,2016/09/17 00:00:00,-4747.26501464844,40.8233277853041,-61.2062820096139,229514.682870861,2
141247,2016/09/18 00:00:00,P.glauca,2016/09/18 00:00:00,-4530.10986328125,41.6473684554981,-60.8569140967502,150881.177416762,2
141247,2016/09/19 00:00:00,P.glauca,2016/09/19 00:00:00,-4206.55004882812,42.5092310633649,-59.7731344253476,97888.4910001804,2
141247,2016/09/20 00:00:00,P.glauca,2016/09/20 00:00:00,-4209.83829752604,42.6974045356239,-58.7908014816678,106519.628637558,2
141247,2016/09/21 00:00:00,P.glauca,2016/09/21 00:00:00,-4634.20825195312,42.2488173467053,-58.5393782189662,160374.025874985,2
141247,2016/09/22 00:00:00,P.glauca,2016/09/22 00:00:00,-4731.8076171875,42.1715590605378,-57.7407691416839,197322.735081769,2
141247,2016/09/23 00:00:00,P.glauca,2016/09/23 00:00:00,-4620.01999511719,42.3270049720547,-56.7788150240323,220304.445596653,2
141247,2016/09/24 00:00:00,P.glauca,2016/09/24 00:00:00,-4098.41015625,42.444480458402,-56.0646211995644,229860.418458037,2
141247,2016/09/25 00:00:00,P.glauca,2016/09/25 00:00:00,-4296.26334635417,42.4170377645039,-55.5449761850015,249616.775076824,4
141247,2016/09/26 00:00:00,P.glauca,2016/09/26 00:00:00,-4516.35498046875,42.4867597084041,-55.3030838304649,248282.037962745,2
141247,2016/09/27 00:00:00,P.glauca,2016/09/27 00:00:00,-4277.67993164062,43.1010937955344,-55.4329506084977,181043.847509891,2
141247,2016/09/28 00:00:00,P.glauca,2016/09/28 00:00:00,-3914.76776801215,43.5160619794981,-55.3081715951448,137807.982727445,2
141247,2016/09/29 00:00:00,P.glauca,2016/09/29 00:00:00,-3891.71834309896,43.535300215985004,-54.8709380394463,133998.925696489,2
141247,2016/09/30 00:00:00,P.glauca,2016/09/30 00:00:00,-3935.88500976562,43.4936679821225,-54.3901062341197,115577.400117797,2
141255,2016/09/18 00:00:00,P.glauca,2016/09/18 00:00:00,-2215.60565185547,41.3884970222441,-65.6848852646413,18076.636191761,1
141255,2016/09/20 00:00:00,P.glauca,2016/09/20 00:00:00,-1010.87498474121,41.0504158764164,-66.3000153877344,1708.29431130327,1
141255,2016/09/23 00:00:00,P.glauca,2016/09/23 00:00:00,-2723.14990234375,40.9750069914971,-65.9575475884645,29684.7608727089,2
154096,2016/09/08 00:00:00,P.glauca,2016/09/08 00:00:00,-2788.94995117188,41.3403901318433,-65.3204618464945,48545.4917006935,2
154096,2016/09/09 00:00:00,P.glauca,2016/09/09 00:00:00,-3618.88989257812,41.0427631734438,-64.872119901406,96276.1958139392,2
154096,2016/09/10 00:00:00,P.glauca,2016/09/10 00:00:00,-4174.21020507812,40.659971716489,-64.8060420649801,123460.323378104,2
154096,2016/09/11 00:00:00,P.glauca,2016/09/11 00:00:00,-4028.99249267578,40.15988239962,-65.563924683146,111196.195894708,2
133016,2016/10/30 00:00:00,P.glauca,2016/10/30 00:00:00,-4832.94357348245,38.8,-62.475,410244.69352649,5
133016,2016/10/31 00:00:00,P.glauca,2016/10/31 00:00:00,-4724.05806706746,38.575,-61.25,474536.460717372,5
133017,2016/10/17 00:00:00,P.glauca,2016/10/17 00:00:00,-4736.10009765625,40.6780094067059,-62.4035813023601,230593.571278386,2
133017,2016/10/21 00:00:00,P.glauca,2016/10/21 00:00:00,-4607.009765625,41.6803856097097,-60.4567161609362,163417.46447622,2
133017,2016/10/25 00:00:00,P.glauca,2016/10/25 00:00:00,-4615.58740234375,42.2525931556806,-58.4091465768803,163869.492752625,2
133017,2016/10/30 00:00:00,P.glauca,2016/10/30 00:00:00,-4748.60443793403,41.6433861208825,-55.8570625049686,318969.628491093,2
133017,2016/10/31 00:00:00,P.glauca,2016/10/31 00:00:00,-4581.4723828125,42.1217778081922,-55.1962238839794,276697.771815946,2
133018,2016/10/03 00:00:00,P.glauca,2016/10/03 00:00:00,-1450.41003417969,39.9973661250856,-68.9520808635627,416.533835951819,2
133018,2016/10/05 00:00:00,P.glauca,2016/10/05 00:00:00,-2353.3063703805,39.8705269992021,-67.9695969409244,39832.029490742,2
133018,2016/10/07 00:00:00,P.glauca,2016/10/07 00:00:00,-3167.19995117188,39.8650694608274,-67.1221224568466,59406.3271646515,1
133018,2016/10/08 00:00:00,P.glauca,2016/10/08 00:00:00,-4114.76739501953,39.386629979828,-66.9026384277503,115401.604029745,2
133018,2016/10/09 00:00:00,P.glauca,2016/10/09 00:00:00,-4274.40002441406,38.9946009968667,-67.1797315307612,148639.825501255,2
133018,2016/10/10 00:00:00,P.glauca,2016/10/10 00:00:00,-4508,38.621536129111,-66.9636857942573,193608.220445593,2
133018,2016/10/11 00:00:00,P.glauca,2016/10/11 00:00:00,-4615.1413269043,38.6368111911913,-66.0802950360667,220739.874199159,4
133018,2016/10/12 00:00:00,P.glauca,2016/10/12 00:00:00,-4625.7971875,38.8898780419445,-65.9451908238445,200733.806848995,5
133018,2016/10/13 00:00:00,P.glauca,2016/10/13 00:00:00,-4909.99971516927,38.6608075712546,-64.9938374482108,267520.954669068,5
133018,2016/10/15 00:00:00,P.glauca,2016/10/15 00:00:00,-5035.69199371338,37.0776277850989,-62.1584012496008,562321.07320349,5
133018,2016/10/16 00:00:00,P.glauca,2016/10/16 00:00:00,-4950.06209679806,36.4128509213652,-62.0090707570726,626601.653990571,5
133018,2016/10/18 00:00:00,P.glauca,2016/10/18 00:00:00,-4945.21789550781,35.4207146455703,-62.4197351614805,693473.228208666,5
133018,2016/10/19 00:00:00,P.glauca,2016/10/19 00:00:00,-5049.67947048611,35.0649197235612,-62.5149563036782,721711.26362864,5
133018,2016/10/20 00:00:00,P.glauca,2016/10/20 00:00:00,-5021.0155859375,34.7988433906205,-62.6813902910761,739131.226613883,4
133018,2016/10/23 00:00:00,P.glauca,2016/10/23 00:00:00,-4400.39404296875,33.5014414870478,-62.0524469373114,893066.805544988,5
133018,2016/10/24 00:00:00,P.glauca,2016/10/24 00:00:00,-4675.06982421875,32.8905924570518,-61.6871478888837,968870.48813888,5
133018,2016/10/27 00:00:00,P.glauca,2016/10/27 00:00:00,-5115.56982421875,31.222437152336,-60.9675075481268,1164475.18856546,4
133018,2016/10/28 00:00:00,P.glauca,2016/10/28 00:00:00,-5447.580078125,30.6082427923285,-60.5632153481198,1242647.72907939,4
133018,2016/10/29 00:00:00,P.glauca,2016/10/29 00:00:00,-5518.63444010417,29.8944705744615,-60.3821600861982,1277616.34537635,4
133018,2016/10/30 00:00:00,P.glauca,2016/10/30 00:00:00,-5491.48670789931,29.1248538389442,-59.9542717540472,1204705.16979371,4
133018,2016/10/31 00:00:00,P.glauca,2016/10/31 00:00:00,-5715.80037144252,28.5833353641292,-59.817505020218,1150730.34933267,4
133021,2016/10/01 00:00:00,P.glauca,2016/10/01 00:00:00,-3543.43499755859,41.2464846499225,-64.5043766417109,112351.630122394,3
133021,2016/10/03 00:00:00,P.glauca,2016/10/03 00:00:00,-3506.4599609375,41.3385066708373,-64.4221536870796,113417.837435905,4
133021,2016/10/04 00:00:00,P.glauca,2016/10/04 00:00:00,-3644.40002441406,41.2376670823193,-64.423481174758,118851.067592638,3
133021,2016/10/05 00:00:00,P.glauca,2016/10/05 00:00:00,-4154.00512695312,40.8805721380306,-64.0965494494048,162450.107713561,3
133021,2016/10/07 00:00:00,P.glauca,2016/10/07 00:00:00,-4716.52001953125,40.2195502742048,-64.0398908572594,204777.843615759,2
133021,2016/10/11 00:00:00,P.glauca,2016/10/11 00:00:00,-3530.03753662109,39.3230103156881,-65.4878077967432,183062.407934963,2
133021,2016/10/16 00:00:00,P.glauca,2016/10/16 00:00:00,-2840.46997070312,41.0005664353644,-65.7304703560081,43103.5491334058,4
133021,2016/10/17 00:00:00,P.glauca,2016/10/17 00:00:00,-3374.14361328125,41.0334477400926,-65.1158588822477,78534.1271104872,3
133021,2016/10/18 00:00:00,P.glauca,2016/10/18 00:00:00,-3732.67993164062,40.9455147868168,-64.8098628892987,105849.505981284,2
133021,2016/10/22 00:00:00,P.glauca,2016/10/22 00:00:00,-4761.10197753906,39.8389774803531,-64.5238692119844,201616.183564392,3
133021,2016/10/23 00:00:00,P.glauca,2016/10/23 00:00:00,-4750.18994140625,39.7966813080267,-64.610132487456,198670.676581522,3
133021,2016/10/24 00:00:00,P.glauca,2016/10/24 00:00:00,-4822.33508300781,39.6758125748613,-64.5049006068418,214133.037636891,2
133021,2016/10/29 00:00:00,P.glauca,2016/10/29 00:00:00,-4743.52978515625,39.6054670484271,-64.7708661008827,202594.594378862,2
133021,2016/10/30 00:00:00,P.glauca,2016/10/30 00:00:00,-4837.81994628906,39.4843534909346,-64.5951811691964,222774.916494425,3
133021,2016/10/31 00:00:00,P.glauca,2016/10/31 00:00:00,-4885.71723090278,39.3884723887063,-64.3039179742287,248198.04530729,2
141255,2016/10/08 00:00:00,P.glauca,2016/10/08 00:00:00,-2496.3525390625,41.1920138827102,-65.8437035962607,19848.018326651,2
141255,2016/10/11 00:00:00,P.glauca,2016/10/11 00:00:00,-2735.32006835938,40.7933218162762,-66.131616409984,28714.3087375051,2
141255,2016/10/15 00:00:00,P.glauca,2016/10/15 00:00:00,-3180.18994140625,39.8763624623098,-66.8562230405609,67746.373296428,4
141255,2016/10/22 00:00:00,P.glauca,2016/10/22 00:00:00,-4093.89990234375,39.7985038393707,-65.9131077529065,118976.177043803,4
141255,2016/10/23 00:00:00,P.glauca,2016/10/23 00:00:00,-4411.3798828125,39.2121962281115,-66.2972956161731,154926.328708701,3
141255,2016/10/25 00:00:00,P.glauca,2016/10/25 00:00:00,-4955.0234375,37.8269925248607,-65.1228077761337,338685.986794123,5
141255,2016/10/29 00:00:00,P.glauca,2016/10/29 00:00:00,-4717.39013671875,38.0240968299713,-62.4243723722691,471041.748327436,5
141255,2016/10/30 00:00:00,P.glauca,2016/10/30 00:00:00,-5052.43679470486,37.7688001562414,-62.3476949071162,495779.624854533,5
141255,2016/10/31 00:00:00,P.glauca,2016/10/31 00:00:00,-5049.625,37.3855359025851,-61.9731881909699,549369.233564947,5
106754,2016/11/01 00:00:00,P.glauca,2016/11/01 00:00:00,-2144.48999023438,39.7415100881886,-69.2378158979726,18447.2449040814,2
106754,2016/11/02 00:00:00,P.glauca,2016/11/02 00:00:00,-2415.80000813802,39.4538322156495,-69.769526199895,43144.9028526522,2
106754,2016/11/03 00:00:00,P.glauca,2016/11/03 00:00:00,-2557.32719726562,39.4061604676624,-70.2098658553862,50147.6384799765,2
106754,2016/11/05 00:00:00,P.glauca,2016/11/05 00:00:00,-2137.0483601888,39.6605006609252,-70.8797227923791,20338.2205193059,2
106754,2016/11/08 00:00:00,P.glauca,2016/11/08 00:00:00,-1072.78002929688,39.7022408526594,-71.645324852832,273.512882244706,2
106754,2016/11/10 00:00:00,P.glauca,2016/11/10 00:00:00,-1013.40997314453,39.6268482855457,-71.6971354573411,989.53286756446,2
106754,2016/11/13 00:00:00,P.glauca,2016/11/13 00:00:00,-1692.35998535156,39.5211251721283,-71.6400388420047,13253.3284724313,2
106754,2016/11/14 00:00:00,P.glauca,2016/11/14 00:00:00,-2195.05004882812,39.2575036277689,-71.7356275112541,24554.3001085656,2
106754,2016/11/15 00:00:00,P.glauca,2016/11/15 00:00:00,-2493.60498046875,38.9035439108243,-71.9740055497043,38077.5973350861,2
106754,2016/11/18 00:00:00,P.glauca,2016/11/18 00:00:00,-2413.14990234375,38.2461247461276,-73.0577120747887,29178.8928999558,5
106754,2016/11/21 00:00:00,P.glauca,2016/11/21 00:00:00,-1687.31415049235,37.8308491400825,-73.6927080425814,18520.2500538658,2
106754,2016/11/22 00:00:00,P.glauca,2016/11/22 00:00:00,-1400.43333604601,37.8758446152327,-73.8103349876288,7105.16262439808,2
106754,2016/11/23 00:00:00,P.glauca,2016/11/23 00:00:00,-1059.0625,37.8690275500364,-73.9235188705897,1562.0989882771,2
106754,2016/11/25 00:00:00,P.glauca,2016/11/25 00:00:00,-1277.65598983765,37.6136055970627,-74.0481677337197,8311.44196179936,2
106754,2016/11/26 00:00:00,P.glauca,2016/11/26 00:00:00,-1482.98248291016,37.5070806249165,-73.9966422764197,17522.3275024644,2
106754,2016/11/27 00:00:00,P.glauca,2016/11/27 00:00:00,-1842.43005371094,37.443927007774,-73.8544905069075,31595.5047912087,2
106754,2016/11/28 00:00:00,P.glauca,2016/11/28 00:00:00,-1714.50250244141,37.0959666512286,-74.3107209451388,15310.2237935049,1
106754,2016/11/29 00:00:00,P.glauca,2016/11/29 00:00:00,-1385.21332804362,36.3296445009747,-74.6359973340759,5503.99284665548,5
106754,2016/11/30 00:00:00,P.glauca,2016/11/30 00:00:00,-2568.169921875,36.3984244973202,-74.0531549341763,55995.5380986516,2
133016,2016/11/02 00:00:00,P.glauca,2016/11/02 00:00:00,-4899.24583217076,38.35,-59.9,523767.761303122,1
133016,2016/11/05 00:00:00,P.glauca,2016/11/05 00:00:00,-5245.07452876984,39.175,-57.125,522019.168188862,1
133017,2016/11/01 00:00:00,P.glauca,2016/11/01 00:00:00,-4690.25251464844,42.3382281369503,-54.6083866176946,224502.508612817,2
133017,2016/11/02 00:00:00,P.glauca,2016/11/02 00:00:00,-4812.54955078125,42.2789793660561,-54.1346391296149,202804.386644028,2
133017,2016/11/03 00:00:00,P.glauca,2016/11/03 00:00:00,-4836.72998046875,42.3355145077866,-53.674681867148,175685.069679283,2
133017,2016/11/24 00:00:00,P.glauca,2016/11/24 00:00:00,-4426.5498046875,42.077990543361,-55.982029177916,270116.389109149,3
133017,2016/11/25 00:00:00,P.glauca,2016/11/25 00:00:00,-4692.97021484375,41.9130807807451,-55.6330595331924,298315.798047322,2
133017,2016/11/28 00:00:00,P.glauca,2016/11/28 00:00:00,-4969.2099609375,41.3463232055632,-53.973217621893,277302.615700835,2
133017,2016/11/29 00:00:00,P.glauca,2016/11/29 00:00:00,-5098.8701171875,40.884885536123,-53.4255916539246,285977.717469642,2
133018,2016/11/01 00:00:00,P.glauca,2016/11/01 00:00:00,-5831.76358032227,28.1612027680248,-59.8321756586962,1105599.66362979,5
133018,2016/11/03 00:00:00,P.glauca,2016/11/03 00:00:00,-6170.35986328125,27.2338817079438,-59.3673909599096,1023596.23552258,5
133018,2016/11/04 00:00:00,P.glauca,2016/11/04 00:00:00,-6088.12496948242,26.6789350026789,-59.0848358602803,977735.821715293,4
133018,2016/11/05 00:00:00,P.glauca,2016/11/05 00:00:00,-5422.56005859375,26.0529190789916,-59.0314295197492,917286.550054611,4
133018,2016/11/06 00:00:00,P.glauca,2016/11/06 00:00:00,-5899.2236328125,25.5457409607591,-58.8182285173247,875954.882021157,4
133018,2016/11/07 00:00:00,P.glauca,2016/11/07 00:00:00,-5848.63989257812,24.9478505280661,-58.7614176538987,819724.935491807,4
133018,2016/11/08 00:00:00,P.glauca,2016/11/08 00:00:00,-5847.7900390625,24.2069244440599,-58.6287164207447,755775.697448189,4
133018,2016/11/09 00:00:00,P.glauca,2016/11/09 00:00:00,-5909.65502929688,23.5939917341811,-58.7439098921079,692679.089032397,4
133018,2016/11/11 00:00:00,P.glauca,2016/11/11 00:00:00,-5738.84558105469,22.3313366443237,-58.7680960095218,581164.588643831,4
133018,2016/11/12 00:00:00,P.glauca,2016/11/12 00:00:00,-5498.76669921875,21.6940549086613,-58.7580466942927,529371.265714097,4
133018,2016/11/13 00:00:00,P.glauca,2016/11/13 00:00:00,-5293.06005859375,21.0875200354451,-58.7613346792008,476083.048074452,4
133018,2016/11/14 00:00:00,P.glauca,2016/11/14 00:00:00,-5348.52490234375,20.499017000762,-58.8037731452987,424528.852413288,4
133018,2016/11/16 00:00:00,P.glauca,2016/11/16 00:00:00,-5143.40588378906,19.2274604832964,-58.7543618916772,341768.068790819,4
133018,2016/11/17 00:00:00,P.glauca,2016/11/17 00:00:00,-5634.13244628906,18.6566522309946,-58.6855742433787,321645.432049768,4
133018,2016/11/18 00:00:00,P.glauca,2016/11/18 00:00:00,-5596.06005859375,18.2863080433262,-58.7525947768507,296467.594133797,4
133018,2016/11/21 00:00:00,P.glauca,2016/11/21 00:00:00,-4976.88488769531,16.7393043710827,-58.7150781753896,221275.242231171,4
133018,2016/11/24 00:00:00,P.glauca,2016/11/24 00:00:00,-4383.89524042039,15.3369205974825,-58.5412608213049,198352.455706111,4
133018,2016/11/29 00:00:00,P.glauca,2016/11/29 00:00:00,-3617.49354815483,12.9262818970222,-57.7677492082062,172122.108002578,4
133021,2016/11/02 00:00:00,P.glauca,2016/11/02 00:00:00,-5002.72330729167,38.2496814370852,-64.4483269845515,332573.061325781,2
133021,2016/11/04 00:00:00,P.glauca,2016/11/04 00:00:00,-5020.82983398438,37.5524372019826,-64.2251706785435,406932.908343256,4
133021,2016/11/05 00:00:00,P.glauca,2016/11/05 00:00:00,-5056.57779947917,38.0510649258337,-63.7307842273716,389128.444115202,3
133021,2016/11/10 00:00:00,P.glauca,2016/11/10 00:00:00,-4732.4501953125,41.0565992180364,-60.7929632690175,213957.631618395,2
133021,2016/11/11 00:00:00,P.glauca,2016/11/11 00:00:00,-4827.32112027392,41.1017648305301,-60.3291560643606,224708.050542969,2
133021,2016/11/13 00:00:00,P.glauca,2016/11/13 00:00:00,-4811.569140625,41.7950256163353,-59.1634506270945,190076.921991031,3
133021,2016/11/16 00:00:00,P.glauca,2016/11/16 00:00:00,-4579.15867513021,42.2771592908636,-58.3913556530283,161875.419961834,3
133021,2016/11/18 00:00:00,P.glauca,2016/11/18 00:00:00,-4676.36431884766,42.1472842981791,-58.4954657013221,172215.177497686,2
133021,2016/11/21 00:00:00,P.glauca,2016/11/21 00:00:00,-3848.70745849609,42.8296582155635,-59.2810782049498,83594.3365946123,2
