"DateTime","depth","light","DateTime_local","num_day","temperature","dn","instrument_name","rownum","diveNo","date","track_DateTime","latitude","longitude","platform"
2017-11-03 21:40:00,11,NA,2017-11-03 17:40:00,17473,NA,"n","159924_2017_163098",43,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 21:42:30,8.5,NA,2017-11-03 17:42:30,17473,NA,"n","159924_2017_163098",44,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 21:45:00,0.5,NA,2017-11-03 17:45:00,17473,NA,"n","159924_2017_163098",45,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 21:47:30,1,NA,2017-11-03 17:47:30,17473,NA,"n","159924_2017_163098",46,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 21:50:00,8.5,NA,2017-11-03 17:50:00,17473,NA,"n","159924_2017_163098",47,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 21:52:30,19,NA,2017-11-03 17:52:30,17473,NA,"n","159924_2017_163098",48,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 21:55:00,19,NA,2017-11-03 17:55:00,17473,NA,"n","159924_2017_163098",49,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 21:57:30,19,NA,2017-11-03 17:57:30,17473,NA,"n","159924_2017_163098",50,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:00:00,17.5,NA,2017-11-03 18:00:00,17473,NA,"n","159924_2017_163098",51,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:02:30,22,NA,2017-11-03 18:02:30,17473,NA,"n","159924_2017_163098",52,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:05:00,26.5,NA,2017-11-03 18:05:00,17473,NA,"n","159924_2017_163098",53,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:07:30,22,NA,2017-11-03 18:07:30,17473,NA,"n","159924_2017_163098",54,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:10:00,26.5,NA,2017-11-03 18:10:00,17473,NA,"n","159924_2017_163098",55,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:12:30,26.5,NA,2017-11-03 18:12:30,17473,NA,"n","159924_2017_163098",56,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:15:00,22,NA,2017-11-03 18:15:00,17473,NA,"n","159924_2017_163098",57,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:17:30,22,NA,2017-11-03 18:17:30,17473,NA,"n","159924_2017_163098",58,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:20:00,26.5,NA,2017-11-03 18:20:00,17473,NA,"n","159924_2017_163098",59,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:22:30,26.5,NA,2017-11-03 18:22:30,17473,NA,"n","159924_2017_163098",60,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:25:00,22,NA,2017-11-03 18:25:00,17473,NA,"n","159924_2017_163098",61,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:27:30,22,NA,2017-11-03 18:27:30,17473,NA,"n","159924_2017_163098",62,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:30:00,26.5,NA,2017-11-03 18:30:00,17473,NA,"n","159924_2017_163098",63,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:32:30,22,NA,2017-11-03 18:32:30,17473,NA,"n","159924_2017_163098",64,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:35:00,22,NA,2017-11-03 18:35:00,17473,NA,"n","159924_2017_163098",65,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:37:30,26.5,NA,2017-11-03 18:37:30,17473,NA,"n","159924_2017_163098",66,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:40:00,22,NA,2017-11-03 18:40:00,17473,NA,"n","159924_2017_163098",67,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:42:30,26.5,NA,2017-11-03 18:42:30,17473,NA,"n","159924_2017_163098",68,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:45:00,26.5,NA,2017-11-03 18:45:00,17473,NA,"n","159924_2017_163098",69,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:47:30,31,NA,2017-11-03 18:47:30,17473,NA,"n","159924_2017_163098",70,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:50:00,26.5,NA,2017-11-03 18:50:00,17473,NA,"n","159924_2017_163098",71,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:52:30,31,NA,2017-11-03 18:52:30,17473,NA,"n","159924_2017_163098",72,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:55:00,26.5,NA,2017-11-03 18:55:00,17473,NA,"n","159924_2017_163098",73,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 22:57:30,26.5,NA,2017-11-03 18:57:30,17473,NA,"n","159924_2017_163098",74,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:00:00,26.5,NA,2017-11-03 19:00:00,17473,NA,"n","159924_2017_163098",75,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:02:30,31,NA,2017-11-03 19:02:30,17473,NA,"n","159924_2017_163098",76,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:05:00,26.5,NA,2017-11-03 19:05:00,17473,NA,"n","159924_2017_163098",77,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:07:30,26.5,NA,2017-11-03 19:07:30,17473,NA,"n","159924_2017_163098",78,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:10:00,31,NA,2017-11-03 19:10:00,17473,NA,"n","159924_2017_163098",79,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:12:30,26.5,NA,2017-11-03 19:12:30,17473,NA,"n","159924_2017_163098",80,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:15:00,26.5,NA,2017-11-03 19:15:00,17473,NA,"n","159924_2017_163098",81,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:17:30,22,NA,2017-11-03 19:17:30,17473,NA,"n","159924_2017_163098",82,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:20:00,22,NA,2017-11-03 19:20:00,17473,NA,"n","159924_2017_163098",83,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:22:30,22,NA,2017-11-03 19:22:30,17473,NA,"n","159924_2017_163098",84,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:25:00,17.5,NA,2017-11-03 19:25:00,17473,NA,"n","159924_2017_163098",85,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:27:30,22,NA,2017-11-03 19:27:30,17473,NA,"n","159924_2017_163098",86,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:30:00,22,NA,2017-11-03 19:30:00,17473,NA,"n","159924_2017_163098",87,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:32:30,22,NA,2017-11-03 19:32:30,17473,NA,"n","159924_2017_163098",88,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:35:00,26.5,NA,2017-11-03 19:35:00,17473,NA,"n","159924_2017_163098",89,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:37:30,22,NA,2017-11-03 19:37:30,17473,NA,"n","159924_2017_163098",90,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:40:00,22,NA,2017-11-03 19:40:00,17473,NA,"n","159924_2017_163098",91,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:42:30,12,NA,2017-11-03 19:42:30,17473,NA,"n","159924_2017_163098",92,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:45:00,1,NA,2017-11-03 19:45:00,17473,NA,"n","159924_2017_163098",93,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:47:30,1,NA,2017-11-03 19:47:30,17473,NA,"n","159924_2017_163098",94,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:50:00,1.5,NA,2017-11-03 19:50:00,17473,NA,"n","159924_2017_163098",95,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:52:30,1,NA,2017-11-03 19:52:30,17473,NA,"n","159924_2017_163098",96,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:55:00,0.5,NA,2017-11-03 19:55:00,17473,NA,"n","159924_2017_163098",97,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-03 23:57:30,3.5,NA,2017-11-03 19:57:30,17473,NA,"n","159924_2017_163098",98,NA,2017-11-03,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-04,NA,NA,2017-11-03 20:00:00,17474,NA,"n","159924_2017_163098",99,NA,2017-11-04,2017-11-03 19:00:00,41.375,-69.35,"Isurus oxyrinchus"
2017-11-04 01:47:32,NA,NA,2017-11-03 21:47:32,17474,NA,"n","159924_2017_163098",100,NA,2017-11-04,2017-11-04,41.375,-69.15,"Isurus oxyrinchus"
2017-11-04 02:00:00,7.5,NA,2017-11-03 22:00:00,17474,NA,"n","159924_2017_163098",101,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:02:30,16.5,NA,2017-11-03 22:02:30,17474,NA,"n","159924_2017_163098",102,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:05:00,5,NA,2017-11-03 22:05:00,17474,NA,"n","159924_2017_163098",103,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:07:30,0.5,NA,2017-11-03 22:07:30,17474,NA,"n","159924_2017_163098",104,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:10:00,1,NA,2017-11-03 22:10:00,17474,NA,"n","159924_2017_163098",105,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:12:30,1,NA,2017-11-03 22:12:30,17474,NA,"n","159924_2017_163098",106,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:15:00,3,NA,2017-11-03 22:15:00,17474,NA,"n","159924_2017_163098",107,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:17:30,7.5,NA,2017-11-03 22:17:30,17474,NA,"n","159924_2017_163098",108,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:20:00,9,NA,2017-11-03 22:20:00,17474,NA,"n","159924_2017_163098",109,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:22:30,5,NA,2017-11-03 22:22:30,17474,NA,"n","159924_2017_163098",110,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:25:00,6.5,NA,2017-11-03 22:25:00,17474,NA,"n","159924_2017_163098",111,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:27:30,1.5,NA,2017-11-03 22:27:30,17474,NA,"n","159924_2017_163098",112,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:30:00,1,NA,2017-11-03 22:30:00,17474,NA,"n","159924_2017_163098",113,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:32:30,5,NA,2017-11-03 22:32:30,17474,NA,"n","159924_2017_163098",114,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:35:00,4,NA,2017-11-03 22:35:00,17474,NA,"n","159924_2017_163098",115,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:37:30,6.5,NA,2017-11-03 22:37:30,17474,NA,"n","159924_2017_163098",116,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:40:00,5,NA,2017-11-03 22:40:00,17474,NA,"n","159924_2017_163098",117,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:42:30,1.5,NA,2017-11-03 22:42:30,17474,NA,"n","159924_2017_163098",118,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:45:00,1,NA,2017-11-03 22:45:00,17474,NA,"n","159924_2017_163098",119,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:47:30,6.5,NA,2017-11-03 22:47:30,17474,NA,"n","159924_2017_163098",120,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:50:00,9,NA,2017-11-03 22:50:00,17474,NA,"n","159924_2017_163098",121,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:52:30,16.5,NA,2017-11-03 22:52:30,17474,NA,"n","159924_2017_163098",122,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:55:00,16.5,NA,2017-11-03 22:55:00,17474,NA,"n","159924_2017_163098",123,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 02:57:30,16.5,NA,2017-11-03 22:57:30,17474,NA,"n","159924_2017_163098",124,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:00:00,16.5,NA,2017-11-03 23:00:00,17474,NA,"n","159924_2017_163098",125,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:02:30,9,NA,2017-11-03 23:02:30,17474,NA,"n","159924_2017_163098",126,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:05:00,1,NA,2017-11-03 23:05:00,17474,NA,"n","159924_2017_163098",127,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:07:30,1.5,NA,2017-11-03 23:07:30,17474,NA,"n","159924_2017_163098",128,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:10:00,1.5,NA,2017-11-03 23:10:00,17474,NA,"n","159924_2017_163098",129,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:12:30,0.5,NA,2017-11-03 23:12:30,17474,NA,"n","159924_2017_163098",130,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:15:00,1.5,NA,2017-11-03 23:15:00,17474,NA,"n","159924_2017_163098",131,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:17:30,1,NA,2017-11-03 23:17:30,17474,NA,"n","159924_2017_163098",132,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:20:00,1,NA,2017-11-03 23:20:00,17474,NA,"n","159924_2017_163098",133,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:22:30,1.5,NA,2017-11-03 23:22:30,17474,NA,"n","159924_2017_163098",134,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:25:00,11,NA,2017-11-03 23:25:00,17474,NA,"n","159924_2017_163098",135,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:27:30,14,NA,2017-11-03 23:27:30,17474,NA,"n","159924_2017_163098",136,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:30:00,7.5,NA,2017-11-03 23:30:00,17474,NA,"n","159924_2017_163098",137,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:32:30,6.5,NA,2017-11-03 23:32:30,17474,NA,"n","159924_2017_163098",138,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:35:00,4,NA,2017-11-03 23:35:00,17474,NA,"n","159924_2017_163098",139,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:37:30,1,NA,2017-11-03 23:37:30,17474,NA,"n","159924_2017_163098",140,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:40:00,1,NA,2017-11-03 23:40:00,17474,NA,"n","159924_2017_163098",141,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
2017-11-04 03:42:30,1,NA,2017-11-03 23:42:30,17474,NA,"n","159924_2017_163098",142,NA,2017-11-04,2017-11-04 01:47:32,41.375,-69.125,"Isurus oxyrinchus"
