"DateTime","depth","light","DateTime_local","num_day","temperature","dn","instrument_name","rownum","diveNo","date","track_DateTime","latitude","longitude","platform"
2021-10-08 17:45:00,12.5,NA,2021-10-08 13:45:00,18908,NA,"d","159924_2021_20P1624",38,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:30:00,1,NA,2021-10-08 13:30:00,18908,NA,"d","159924_2021_20P1624",26,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:31:15,1,NA,2021-10-08 13:31:15,18908,NA,"d","159924_2021_20P1624",27,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:32:30,1,NA,2021-10-08 13:32:30,18908,NA,"d","159924_2021_20P1624",28,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:50:00,1.5,NA,2021-10-08 13:50:00,18908,NA,"d","159924_2021_20P1624",42,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:51:15,1,NA,2021-10-08 13:51:15,18908,NA,"d","159924_2021_20P1624",43,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:52:30,1,NA,2021-10-08 13:52:30,18908,NA,"d","159924_2021_20P1624",44,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:53:45,1.5,NA,2021-10-08 13:53:45,18908,NA,"d","159924_2021_20P1624",45,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:55:00,1.5,NA,2021-10-08 13:55:00,18908,NA,"d","159924_2021_20P1624",46,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:56:15,1,NA,2021-10-08 13:56:15,18908,NA,"d","159924_2021_20P1624",47,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:57:30,1.5,NA,2021-10-08 13:57:30,18908,NA,"d","159924_2021_20P1624",48,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:58:45,1.5,NA,2021-10-08 13:58:45,18908,NA,"d","159924_2021_20P1624",49,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:00:00,1,NA,2021-10-08 14:00:00,18908,NA,"d","159924_2021_20P1624",50,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:01:15,1,NA,2021-10-08 14:01:15,18908,NA,"d","159924_2021_20P1624",51,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:02:30,1,NA,2021-10-08 14:02:30,18908,NA,"d","159924_2021_20P1624",52,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:03:45,1,NA,2021-10-08 14:03:45,18908,NA,"d","159924_2021_20P1624",53,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:05:00,1.5,NA,2021-10-08 14:05:00,18908,NA,"d","159924_2021_20P1624",54,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:06:15,1.5,NA,2021-10-08 14:06:15,18908,NA,"d","159924_2021_20P1624",55,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:07:30,1,NA,2021-10-08 14:07:30,18908,NA,"d","159924_2021_20P1624",56,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:08:45,1,NA,2021-10-08 14:08:45,18908,NA,"d","159924_2021_20P1624",57,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:10:00,1,NA,2021-10-08 14:10:00,18908,NA,"d","159924_2021_20P1624",58,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:11:15,7,NA,2021-10-08 14:11:15,18908,NA,"d","159924_2021_20P1624",59,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:12:30,11,NA,2021-10-08 14:12:30,18908,NA,"d","159924_2021_20P1624",60,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:13:45,16,NA,2021-10-08 14:13:45,18908,NA,"d","159924_2021_20P1624",61,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:15:00,20,NA,2021-10-08 14:15:00,18908,NA,"d","159924_2021_20P1624",62,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:16:15,24,NA,2021-10-08 14:16:15,18908,NA,"d","159924_2021_20P1624",63,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:17:30,29,NA,2021-10-08 14:17:30,18908,NA,"d","159924_2021_20P1624",64,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:18:45,29,NA,2021-10-08 14:18:45,18908,NA,"d","159924_2021_20P1624",65,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:20:00,24,NA,2021-10-08 14:20:00,18908,NA,"d","159924_2021_20P1624",66,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:21:15,20,NA,2021-10-08 14:21:15,18908,NA,"d","159924_2021_20P1624",67,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:22:30,20,NA,2021-10-08 14:22:30,18908,NA,"d","159924_2021_20P1624",68,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:23:45,16,NA,2021-10-08 14:23:45,18908,NA,"d","159924_2021_20P1624",69,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:25:00,20,NA,2021-10-08 14:25:00,18908,NA,"d","159924_2021_20P1624",70,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:26:15,20,NA,2021-10-08 14:26:15,18908,NA,"d","159924_2021_20P1624",71,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:27:30,20,NA,2021-10-08 14:27:30,18908,NA,"d","159924_2021_20P1624",72,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
